"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Parent PID"
"3:15:25.8690459 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\vcf-bin.zip","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8690849 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\vcf-bin.zip","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/21/2019 3:30:25 PM, LastAccessTime: 1/21/2019 3:31:05 PM, LastWriteTime: 1/21/2019 3:29:48 PM, ChangeTime: 1/21/2019 3:30:12 PM, FileAttributes: A","3612"
"3:15:25.8691201 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\vcf-bin.zip","SUCCESS","","3612"
"3:15:25.8691535 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\vcf-bin.zip","SUCCESS","","3612"
"3:15:25.8691911 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8692367 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8692754 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8693035 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8694493 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8694954 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp\vcf-bin.zip","SUCCESS","Type: QueryDirectory, Filter: vcf-bin.zip, 2: vcf-bin.zip","3612"
"3:15:25.8695431 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp","SUCCESS","","3612"
"3:15:25.8695712 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp","SUCCESS","","3612"
"3:15:25.8706663 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\wls1213_dev.zip","FAST IO DISALLOWED","","3612"
"3:15:25.8708342 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\wls1213_dev.zip","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8708798 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\wls1213_dev.zip","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/26/2019 1:19:46 PM, LastAccessTime: 4/26/2019 1:21:21 PM, LastWriteTime: 4/26/2019 1:17:41 PM, ChangeTime: 4/26/2019 1:19:47 PM, FileAttributes: A","3612"
"3:15:25.8709072 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8709394 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8709816 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8710318 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8710756 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8711057 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8714494 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\wls1213_dev.zip","FAST IO DISALLOWED","","3612"
"3:15:25.8715915 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\wls1213_dev.zip","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8716312 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\wls1213_dev.zip","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/26/2019 1:19:46 PM, LastAccessTime: 4/26/2019 1:21:21 PM, LastWriteTime: 4/26/2019 1:17:41 PM, ChangeTime: 4/26/2019 1:19:47 PM, FileAttributes: A","3612"
"3:15:25.8716575 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8716888 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8717283 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8717823 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8718200 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8718481 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8721587 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\wls1213_dev.zip","FAST IO DISALLOWED","","3612"
"3:15:25.8722907 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\wls1213_dev.zip","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8723274 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\wls1213_dev.zip","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/26/2019 1:19:46 PM, LastAccessTime: 4/26/2019 1:21:21 PM, LastWriteTime: 4/26/2019 1:17:41 PM, ChangeTime: 4/26/2019 1:19:47 PM, FileAttributes: A","3612"
"3:15:25.8723521 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8723815 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\wls1213_dev.zip","SUCCESS","","3612"
"3:15:25.8724183 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8724628 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8725000 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8725282 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8729860 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\Wireshark-win64-3.0.2.exe","FAST IO DISALLOWED","","3612"
"3:15:25.8731201 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8731592 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/12/2019 3:05:16 PM, LastAccessTime: 9/12/2019 3:09:04 PM, LastWriteTime: 7/4/2019 12:00:46 PM, ChangeTime: 9/12/2019 3:05:16 PM, FileAttributes: A","3612"
"3:15:25.8731843 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8732160 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8732533 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8732979 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8733458 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8733755 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8737063 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\Wireshark-win64-3.0.2.exe","FAST IO DISALLOWED","","3612"
"3:15:25.8738624 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8739022 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/12/2019 3:05:16 PM, LastAccessTime: 9/12/2019 3:09:04 PM, LastWriteTime: 7/4/2019 12:00:46 PM, ChangeTime: 9/12/2019 3:05:16 PM, FileAttributes: A","3612"
"3:15:25.8739286 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8739615 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8740012 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8740657 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8741153 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8741460 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8746081 PM","spoolsv.exe","2940","IRP_MJ_CREATE","C:\WINDOWS\system32\spool\DRIVERS\x64\en-US\PSCRIPT5.DLL.mui","PATH NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM","628"
"3:15:25.8746870 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\Wireshark-win64-3.0.2.exe","FAST IO DISALLOWED","","3612"
"3:15:25.8747148 PM","spoolsv.exe","2940","IRP_MJ_CREATE","C:\WINDOWS\system32\spool\DRIVERS\x64\en\PSCRIPT5.DLL.mui","PATH NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM","628"
"3:15:25.8748536 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8748927 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/12/2019 3:05:16 PM, LastAccessTime: 9/12/2019 3:09:04 PM, LastWriteTime: 7/4/2019 12:00:46 PM, ChangeTime: 9/12/2019 3:05:16 PM, FileAttributes: A","3612"
"3:15:25.8749178 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8749492 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\Wireshark-win64-3.0.2.exe","SUCCESS","","3612"
"3:15:25.8749920 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8750373 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8751225 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8751442 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8756101 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.PML","FAST IO DISALLOWED","","3612"
"3:15:25.8757463 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.PML","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8757854 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.PML","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:14:31 PM, LastAccessTime: 1/2/2019 4:14:31 PM, LastWriteTime: 1/2/2019 4:14:31 PM, ChangeTime: 1/2/2019 4:14:31 PM, FileAttributes: A","3612"
"3:15:25.8758102 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8758398 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8758771 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8759218 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8759591 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8759870 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8763011 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.PML","FAST IO DISALLOWED","","3612"
"3:15:25.8764342 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.PML","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8764713 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.PML","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:14:31 PM, LastAccessTime: 1/2/2019 4:14:31 PM, LastWriteTime: 1/2/2019 4:14:31 PM, ChangeTime: 1/2/2019 4:14:31 PM, FileAttributes: A","3612"
"3:15:25.8764960 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8765254 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8765621 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8766066 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8766438 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8766715 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8769861 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.PML","FAST IO DISALLOWED","","3612"
"3:15:25.8771189 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.PML","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8771557 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.PML","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:14:31 PM, LastAccessTime: 1/2/2019 4:14:31 PM, LastWriteTime: 1/2/2019 4:14:31 PM, ChangeTime: 1/2/2019 4:14:31 PM, FileAttributes: A","3612"
"3:15:25.8771806 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8772099 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.PML","SUCCESS","","3612"
"3:15:25.8772464 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8772911 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8773278 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8773557 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8778143 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.CSV","FAST IO DISALLOWED","","3612"
"3:15:25.8779472 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.CSV","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8779851 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.CSV","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:13:45 PM, LastAccessTime: 5/22/2019 11:41:08 AM, LastWriteTime: 1/2/2019 4:13:45 PM, ChangeTime: 1/2/2019 4:13:45 PM, FileAttributes: A","3612"
"3:15:25.8780099 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8780393 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8780761 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8781207 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8781578 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8781856 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8784990 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.CSV","FAST IO DISALLOWED","","3612"
"3:15:25.8786312 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.CSV","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8786678 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.CSV","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:13:45 PM, LastAccessTime: 5/22/2019 11:41:08 AM, LastWriteTime: 1/2/2019 4:13:45 PM, ChangeTime: 1/2/2019 4:13:45 PM, FileAttributes: A","3612"
"3:15:25.8786926 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8787218 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8787586 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8788358 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
"3:15:25.8788857 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:25.8789158 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\","SUCCESS","","3612"
"3:15:25.8790993 PM","spoolsv.exe","2940","IRP_MJ_CREATE","C:\WINDOWS\system32\spool\DRIVERS\x64\en-US\PSCRIPT5.DLL.mui","PATH NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM","628"
"3:15:25.8792086 PM","spoolsv.exe","2940","IRP_MJ_CREATE","C:\WINDOWS\system32\spool\DRIVERS\x64\en\PSCRIPT5.DLL.mui","PATH NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM","628"
"3:15:25.8792632 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Temp\WER-Normal.CSV","FAST IO DISALLOWED","","3612"
"3:15:25.8794521 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Temp\WER-Normal.CSV","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8795001 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Temp\WER-Normal.CSV","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 1/2/2019 4:13:45 PM, LastAccessTime: 5/22/2019 11:41:08 AM, LastWriteTime: 1/2/2019 4:13:45 PM, ChangeTime: 1/2/2019 4:13:45 PM, FileAttributes: A","3612"
"3:15:25.8795306 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8795682 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Temp\WER-Normal.CSV","SUCCESS","","3612"
"3:15:25.8796166 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:25.8796756 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Temp","SUCCESS","Type: QueryDirectory, Filter: Temp, 2: Temp","3612"
